,#Reviews,developer
8419,31,"高考恋爱委员会, 橘子班"
8420,15,Amazu Media
8421,15,VGstudio
8422,110,Tenco
8423,87,bumblebee
8424,17,H-GAME
8425,12,Gustsoft
8426,111,Pirotexnik
8427,21,JY Games
8428,22,Bizzy
8429,52,GameDevLab
8430,10,Happyrock Studios
8431,36,Sector-K Games
8432,16,alexeibelih
8433,197,Dr_Crewcut
8434,210,
8435,13,Inkline Ltd.
8436,15,Recreat4
8437,"4,259",GrizzlyGames
8438,29,Heluo Studio
8439,24,Codex7
8440,16,TushaWorks
8441,28,Windybeard
8442,13,DiceyCraft
8443,23,2-Volt Games
8444,12,"Tero Lunkka, Valkeala Software, BlackThug"
8445,34,AIGRIND
8446,16,TSS Studio
8447,92,"Buka Development, Saturn Plus"
8448,30,Mysterytag
8449,14,"Sonic Team, Hardlight"
8450,10,Eelooz AB
8451,113,WinterSpring Games
8452,22,"Sonic Team, Hardlight"
8453,"2,343","Sonic Team, Hardlight"
8454,19,Narayan Games
8455,"2,338",Defiant Development
8456,27,
8457,38,ZOV GAME STUDIO
8458,"1,853",NEXT Studio
8459,20,Elknight
8460,26,Z Games
8461,24,Heatblur Simulations
8462,51,Bullid Games
8463,21,Bearded Giant Games
8464,16,PixelMouse
8465,38,Dingo Games
8466,10,Nuberu Games
8467,17,"COR Entertainment, LLC"
8468,19,Semen Rodin
8469,678,Room710Games
8470,18,Retro Reactor
8471,23,MyDreamForever
8472,14,
8473,46,Derpy Dinos
8474,39,Magic Item Tech
8475,107,Project Polish Productions
8476,22,Maik Goltz
8477,161,
8478,102,Whirlpool
8479,19,
8480,20,
8481,108,Causa Creations
8482,12,Rappid Studios
8483,487,
8484,81,Xitilon
8485,11,Crystal Shard
8486,248,Ithaqua Labs
8487,16,Rabbit Hole Studios
8488,57,Pixel Blade Games
8489,31,tensixfour Creative
8490,55,Forward Instinct
8491,53,The Hyper Carries!
8492,33,Emprom Game
8493,30,CSM
8494,269,VisualArts/Key
8495,17,Eternity Studios
8496,26,Perverse Games
8497,89,The Drone Racing League
8498,164,Nihon Falcom
8499,664,Konstructors Entertainment
8500,261,Konstructors Entertainment
8501,31,
8502,168,Cats Who Play
8503,49,
8504,59,RewindApp
8505,68,Gustav
8506,22,Lissencephaly
8507,16,O'Stinky lab.
8508,"13,440",Hoobalugalar_X
8509,12,"General Arcade, Abstraction Games"
8510,118,CUTE ANIME GIRLS
8511,"4,700",Saber Interactive
8512,37,Hidden Achievement LLC
8513,38,
8514,17,Patyuk Sergey
8515,135,
8516,79,Vulgat
8517,31,"Project ""The Game"""
8518,58,拉貢拉斯找金粒
8519,45,Eko Software
8520,26,Battle of Crete Development Team
8521,12,AMPLITUDE Studios
8522,71,Winged Cloud
8523,26,Choice of Games
8524,"2,173",AQURIA
8525,44,Malzbie Games
8526,267,Red Hook Studios
8527,19,Smokey Moose Games
8528,92,Connor O.R.T. Linning
8529,48,Joseph Bramlett
8530,80,Shawn Hitchcock
8531,100,Fantasia Studio
8532,21,IObit
8533,"2,452",CREATIVE ASSEMBLY
8534,"1,030",Omniconnection
8535,15,TSS Studio
8536,42,Maggese
8537,13,"Metal Fox, Nullysun Studio"
8538,552,Kaigan Games OÜ
8539,32,Kowai Sugoi Studios
8540,34,Snkl Studio
8541,160,"KOEI TECMO GAMES CO., LTD."
8542,11,FIVE-BN GAMES
8543,16,Fireballed Studio
8544,24,"Team17 Digital Ltd, Mouldy Toof Studios"
8545,112,
8546,112,ROCKFISH Games
8547,15,Monkeynetics
8548,11,Tim McArthur
8549,40,Rainbow Games
8550,82,ebi-hime
8551,20,Capcom
8552,20,Atomic Wolf
8553,42,Microlith Games
8554,82,
8555,11,RigidCore Games
8556,34,Far Mills
8557,35,REMIMORY
8558,16,Peace
8559,13,Colorspace Studio
8560,41,"38,9_Degrees"
8561,18,marutigames
8562,74,XoDupo
8563,56,Ugamehome
8564,42,"Live in the Game, LLC Self"
8565,12,373vFS Greg
8566,56,Triangle Studios
8567,16,Crabby Team
8568,76,Overhype Studios
8569,65,"Samantha ""Avanya"" Woods"
8570,245,Colossal Order Ltd.
8571,13,"Alexey Bokulev, Sergei Klimov, Charlie Oscar Lima Tango Interactive Entertainment"
8572,35,Point Bleep Studios
8573,41,Jammed Up Studios
8574,19,
8575,20,"Tozai Games, Inc., O-TWO inc."
8576,75,SandorHQ
8577,15,Ashdar Games
8578,117,"Pinokl Games, Kverta Limited"
8579,25,
8580,"3,299",Runner Duck
8581,11,
8582,44,Orchid Games
8583,184,
8584,82,Dieselmine
8585,"1,758",深爪貴族
8586,107,Wang Wenxi
8587,11,Fishing Planet LLC
8588,239,Neko Climax Studios
8589,18,Choice of Games
8590,214,"Firaxis Games, Aspyr (Mac), Aspyr (Linux)"
8591,42,Stas Shostak
8592,13,Layton Hawkes
8593,43,Top Shelf Studios
8594,49,Dan Fornace
8595,30,BUG-Studio
8596,50,"[erka:es], Darksquid Media"
8597,53,
8598,"1,322","Visual Concepts, Yuke's Co., LTD"
8599,"5,399",Piranha Bytes
8600,"76,593",Blue Mammoth Games
8601,39,ShotX Studio
8602,18,Meepower
8603,256,Funtime
8604,325,Expansive Worlds
8605,80,TickTock Games
8606,123,Stairfall Institute
8607,21,Supine
8608,25,"Tero Lunkka, Valkeala Software"
8609,"2,695",Wolfire Games
8610,29,Daylight Studios
8611,65,
8612,13,keyreal
8613,"3,972",Code Horizon
8614,41,Code Horizon
8615,"4,733",Realmforge Studios
8616,287,Home Net Games
8617,20,ANV Team
8618,22,
8619,45,"Nikita ""Ghost_RUS"""
8620,18,Fabio Cunha
8621,17,"Mindware Co.,Ltd."
8622,76,Tim Sullivan
8623,29,Alternative Software Ltd
8624,10,Just Flight
8625,215,RKTime
8626,27,For Kids
8627,915,Crate Entertainment
8628,30,"CSM, Excellente23"
8629,32,Kazakov Oleg
8630,489,SOFTSTAR TECHNOLOGY BEIJINGCOLTD
8631,"1,787",Dieselmine
8632,86,洋葱头科技
8633,44,Formslingers
8634,10,Monane
8635,10,EcoShooter
8636,11,Dexion Games
8637,12,Dexion Games
8638,17,Trains &amp; Drivers
8639,14,empty assembly
8640,78,"Moss Co., Ltd."
8641,21,ILLUMICORP
8642,16,Anime squad
8643,39,Grid Game
8644,154,"Psyonix, Inc."
8645,741,"Psyonix, Inc."
8646,24,Endwise
8647,10,"imos AG, MOS Consult"
8648,"1,209",BKOM Studios
8649,164,Ktulhu Solutions
8650,20,Deep Silver Volition
8651,14,Anxious Neck Games
8652,13,Cublo
8653,28,KNP
8654,10,"Jaime Scribbles Games, Jaime Scribbles Games, Jaime Scribbles Games"
8655,19,
8656,168,Flyleap Studios
8657,16,WINGED SAKURA GAMES
8658,10,Reiza Studios
8659,34,Made of Bits
8660,"1,849",All Seeing Eye Games
8661,13,CrazyBits Studios
8662,202,Hajime Doujin Circle
8663,11,Joseph MacDonald
8664,110,RandomSpin
8665,70,"38,9_Degrees"
8666,18,
8667,66,Arzola's
8668,11,rokaplay
8669,109,DeerFarm
8670,27,Myarcadegames Studios
8671,238,SlimeSmile
8672,33,Vyacheslav Shilikhin
8673,17,Bobbates LLC.
8674,51,"+Mpact Games, LLC."
8675,514,Ionized Games
8676,31,After Death Team
8677,22,hf Production
8678,15,Union Workshop
8679,213,Bazitov Mikhail
8680,142,Millenway
8681,41,Alina Digital
8682,17,
8683,"7,923",Gears for Breakfast
8684,19,tamationgames
8685,17,Jamo Games
8686,212,HuaYiGame
8687,37,Sigma Team Inc.
8688,55,Davit Andreasyan
8689,66,Auroch Digital
8690,11,Exordium Games
8691,218,10tons Ltd
8692,59,Brzezinski
8693,91,Hugecalf Studios
8694,"4,205","EQ-Games , Pixel Dash Studios"
8695,128,"Antaria, LLC"
8696,79,PALETTE
8697,268,Autotelic Games LLC
8698,105,Mad Mimic
8699,66,MagicHouse
8700,13,Primitive Studio
8701,11,CCP
8702,31,Giorgi Abelashvili
8703,16,Retro Army Limited
8704,21,b movie games
8705,672,
8706,65,
8707,24,LillyWelland inc.
8708,36,Arc System Works
8709,91,Benjamin Rommel Games
8710,158,Linkflag Studio
8711,31,Anatoly Konstantinov
8712,10,
8713,14,Pixel by Pixel Studios Inc.
8714,112,StudioMDHR Entertainment Inc.
8715,"31,711",Studio MDHR Entertainment Inc.
8716,41,Vyacheslav Shilikhin
8717,24,Yah_Shi
8718,"1,328","Imperium42® Game Studio, Dylan ""Xblade"" Hunt, Elsa ""FieryElsa"" Hunt, Boslof, Adityaraj ""Adiart"" Jain"
8719,15,"Fisher Wagg, Simon Wagg, Aaron Taylor"
8720,12,Blueplant Entertainment
8721,25,Jeff Trier
8722,33,Cleril Calamity Studios
8723,18,Educational Games
8724,208,NIGHTBOX
8725,521,L. Stotch
8726,15,Quiet River
8727,58,3DClouds.it
8728,303,"Fatbot Games, s. r. o."
8729,"1,516",Apoapsis Studios
8730,45,Still Running
8731,"1,202",Iron Galaxy
8732,96,IronEqual
8733,28,Betelgeuse Zero
8734,203,Codalyn
8735,154,Upturn Games
8736,14,Iron Galaxy
8737,32,TrerPlay
8738,36,
8739,51,NedoStudio
8740,319,EQ Studios
8741,13,Cloak and Dagger Games
8742,22,AMG GAMES
8743,13,Benn Powell
8744,20,Morganti Livio
8745,502,encurio
8746,247,
8747,"2,286","GolemLabs, Purple Lamp Studios"
8748,"2,146",Runic Games
8749,833,GameCrafterTeam
8750,15,
8751,17,ARTIFACTS
8752,52,Yo252yo
8753,740,Zen Studios
8754,14,Zen Studios
8755,25,Zen Studios
8756,109,Zetsubou
8757,83,Completely Fair Games LLC
8758,10,Teveru
8759,202,Devespresso Games
8760,"1,304",Team Salvato
8761,17,Idea Cabin
8762,24,
8763,11,mibix
8764,19,DDFG
8765,13,"David Nguyen, David Chang"
8766,116,Neoclassic Games
8767,25,Star Legion
8768,23,G. Malta
8769,45,Easy game
8770,117,Talpel Games
8771,13,Bruno MARTIOL
8772,15,Eagle Dynamics SA
8773,365,Krealit
8774,18,SharkGame
8775,121,PGN Inc
8776,569,ONEONE1
8777,"10,725",HL-Galgame
8778,27,Nitreal
8779,27,Ripknot Systems
8780,17,Tarhead Studio
8781,124,SkyGoblin
8782,532,Paradox Development Studio
8783,184,Accidental Queens
8784,33,Eugen Systems
8785,48,"Dmitriy Uvarov, Vyacheslav Shilikhin"
8786,48,OddBird
8787,"1,591","Future Games Select, Cayle George"
8788,16,"Future Games Select, Cayle George"
8789,22,"Future Games Select, Cayle George"
8790,47,Slightly Mad Studios
8791,154,Darker Emerald
8792,"3,065",
8793,20,Johnny Ginard
8794,19,Heaven Brotherhood
8795,53,"Dark Polygon Ltda., Jalomot Ltda."
8796,48,Creative Storm Entertainment
8797,88,
8798,32,Phantom Compass
8799,11,Eugen Systems
8800,13,
8801,"2,869",Suspicious Developments
8802,373,Borne Games
8803,163,Kerim Kumbasar
8804,953,Quiet River
8805,59,Vyacheslav Shilikhin
8806,40,Paradox Terminal
8807,13,Daniil Hasanov
8808,37,Cult Software
8809,145,Kunos Simulazioni
8810,32,Silver Spook Games
8811,881,Capcom
8812,17,For Kids
8813,11,"Sports Mogul, Inc."
8814,32,LillyWelland inc.
8815,10,"Entwell Co., Ltd."
8816,38,Walter Machado
8817,463,sebagamesdev
8818,36,J. King-Spooner
8819,90,Victorian Clambake
8820,12,Orangepixel
8821,132,PleasingFungus Games
8822,33,AMPLITUDE Studios
8823,23,"Just1337 Studio, CybeRoar"
8824,47,橙光游戏
8825,20,BadWolf Games
8826,791,Red Unit Studios
8827,51,Educational Games
8828,11,PartTimeIndie
8829,16,
8830,110,Volker Elzner
8831,44,DNT Games
8832,463,"Aleksandr Soldatov, Leonid Kozhushko"
8833,51,PING YI LIN
8834,85,Hammer Games
8835,172,SoraPrayer
8836,16,Crankies Smartworks
8837,68,EHTechnology
8838,70,Dharker Studio
8839,23,Anatoliy Loginovskikh
8840,84,Roger Barton
8841,171,Sirlin Games
8842,14,Silent Parrot Studio
8843,36,COCOSOLA
8844,10,
8845,219,Screambox Studio
8846,25,Crankies Smartworks
8847,39,Ghost Time Games
8848,148,Larian Studios
8849,850,David Wehle
8850,18,Anate Studio
8851,930,Behaviour Digital Inc.
8852,143,Team Fugl
8853,14,"Stardock Entertainment, Oxide Games"
8854,70,"2XL Games, Blitworks"
8855,11,Choice of Games
8856,26,Igor Rashkuev
8857,22,Deep Silver Volition
8858,23,Crankies Smartworks
8859,20,Wako Factory
8860,120,Hyperkinetic Studios
8861,441,Bird in Sky
8862,266,L Twigger
8863,36,
8864,379,橘子班
8865,21,Crankies Smartworks
8866,64,Arc System Works
8867,216,Mani Kommoula
8868,13,World-Loom
8869,"1,225",Shining Pixel Studios
8870,118,RuneHeads
8871,27,Candy Smith
8872,11,For Kids
8873,21,DRUNKEN APES
8874,"1,572",Pocketwatch Games
8875,25,"WangJianWei, KuangXiang"
8876,145,DreamEscape
8877,18,CREATIV GAME DEVELOPER LLC.
8878,13,"SharkJaws, Blue Whale Games"
8879,84,FX Games
8880,19,Yume Creations
8881,16,
8882,44,Walter Machado
8883,10,xuan
8884,17,Crankies Smartworks
8885,503,ARTDINK CORPORATION
8886,452,Ediogames
8887,774,"BNA Studios, LLC"
8888,29,DreamsSoftGames
8889,26,Koo Games Ltd
8890,16,12 East Games
8891,25,Spellbound
8892,84,Unusualsoft
8893,84,Two Mammoths
8894,113,Flying Islands Team
8895,285,Lokator Studio
8896,25,Virtual Top
8897,99,Obsidian Entertainment
8898,12,Pocketwatch Games
8899,241,Matt Bitner Games
8900,59,Worm Animation
8901,50,
8902,198,NS STUDIO
8903,18,Joel Kivelä
8904,44,
8905,97,Levall Games AB
8906,759,Ubisoft Pune
8907,31,For Kids
8908,25,SmartHart Games
8909,"2,932",Codename Entertainment Inc.
8910,10,Digital Awakening
8911,40,
8912,21,"Tero Lunkka, BlackThug"
8913,556,Red Obsidian Studio
8914,69,MAGIX Software GmbH
8915,11,Totem Games
8916,94,Epic LLama
8917,"1,977",Cornered Rat Software
8918,21,Idea Cabin
8919,42,Cyanide Studios
8920,14,MAGIX Software GmbH
8921,27,ActaLogic
8922,27,3y3.net
8923,10,RBIOKuriboh
8924,45,疯王子
8925,12,HexWar Games
8926,32,Ripknot Systems
8927,102,Wizard Fu
8928,19,Tio Atum
8929,556,X-Legend
8930,131,Tea &amp; Cake Games
8931,35,"Jetdogs Studios, Whalebox"
8932,109,Tzar Leonardi
8933,14,BURP! Games
8934,31,N-Tri Studio
8935,68,Atomicom
8936,168,Glyph Worlds
8937,16,Dimitrios Floros
8938,76,Leslaw Sliwko
8939,60,For Kids
8940,15,Camshaft Software
8941,79,REgorion
8942,58,Racing Bros
8943,32,Cuirass Entertainment Ltd.
8944,11,Graffiti
8945,32,InvertMouse
8946,18,Dovetail Games
8947,210,BANDAI NAMCO Studios Inc.
8948,87,Catobyte
8949,90,Expansive Worlds
8950,875,Ovosonico
8951,10,
8952,100,Might and Delight
8953,622,Black Lab Games
8954,10,"Skeleton Crew Studio, Thomas Olsson"
8955,99,Failbetter Games
8956,204,Nihon Falcom
8957,40,Jaydeb
8958,43,For Kids
8959,207,Creative Concepts
8960,269,KeroQ
8961,10,Deep Silver Volition
8962,64,Eagle Dynamics SA
8963,"6,885","Christian Whitehead, Headcannon, PagodaWest Games"
8964,84,WayForward
8965,"1,751","Studio Wildcard, Instinct Games, Efecto Studios, Virtual Basement LLC"
8966,13,Alexey Kargin
8967,21,
8968,16,
8969,11,Primitive Studio
8970,69,
8971,26,DeXP
8972,62,
8973,11,A Mazeing Tower Defense
8974,263,BYU Animation -  Class of 2017
8975,24,
8976,123,Ben Otter
8977,22,
8978,230,△○□× (Miwashiba)
8979,299,夢かき屋
8980,13,
8981,21,Impostor Cat Games
8982,44,"Rabbiton, StarAura"
8983,20,"ericmbernier, bitmOO, davecoughlin76"
8984,22,
8985,28,Tuttifrutti Interactive
8986,"13,112",Fishing Planet LLC
8987,50,tengenstudio
8988,22,KOCMOC17
8989,16,"Jamie Rollo, Tom Campbell"
8990,21,G. Malta
8991,16,Play Spirit Limited
8992,25,REAL Co.Ltd
8993,43,Mikhail Melnikov
8994,455,Cylinder Studios
8995,129,
8996,18,MetamorphoGames
8997,639,CyberConnect2 Co. Ltd.
8998,286,CyberConnect2 Co. Ltd.
8999,"1,402","Spike Chunsoft Co., Ltd."
9000,13,StarSystemStudios™
9001,32,
9002,24,"Cynoclept, Hazzcore"
9003,40,"Nikita ""Ghost_RUS"", Underanger TheGachiWarrior"
9004,11,Vagabond Dog
9005,77,Ganbarion
9006,16,Reppo
9007,172,GaluluGame
9008,14,Miki Squadron Project
9009,40,Dark Quarry Games
9010,16,Virtual Top
9011,15,Kestrel Games
9012,"4,660",Lighthouse Games Studio
9013,14,GSC Game World
9014,35,Biome Collective
9015,67,NukGames
9016,51,Rumpus
9017,113,LR Studio
9018,"2,027","Codemasters, Feral Interactive (Mac), Feral Interactive (Linux)"
9019,"109,816",Freejam
9020,10,Dikobraz Games
9021,536,Fractal Phase
9022,153,KEMCO
9023,54,Fast Fall Studios
9024,61,UNIOCS
9025,52,Dan Fornace
9026,12,
9027,652,Cheerdealers
9028,38,LillyWelland inc.
9029,28,Ripknot Systems
9030,172,
9031,10,Lost-Ride Studios
9032,49,Spry Fox LLC
9033,10,Crystal Box Team
9034,19,Trion Worlds
9035,60,Laush Dmitriy Sergeevich
9036,166,
9037,16,Pillow Fight
9038,47,一杯烟雨游戏工作室
9039,30,Ripknot Systems
9040,515,"Saber Interactive, Redemption Ark"
9041,37,Kucing Rembes
9042,23,Spacevb Studio
9043,42,Kremlingames
9044,286,Robert Borghese
9045,16,Playsport Games
9046,11,Platoniax Studio
9047,10,Mike Watson
9048,31,
9049,51,"Team17 Digital Ltd, Mouldy Toof Studios"
9050,"4,436","Team17 Digital Ltd, Mouldy Toof Studios"
9051,12,Team Syukino
9052,292,Unusualsoft
9053,528,SCS Software
9054,72,Ferullo Gaming
9055,17,Xiotex Studios Ltd
9056,89,Three Gates AB
9057,37,Blue Horizon Studios Ltd
9058,"4,069",Sauropod Studio
9059,312,
9060,13,DEEP Games
9061,26,ToastieLabs
9062,13,"EnchantedLands, Oddeyefish"
9063,43,PEKA Gaming
9064,31,
9065,61,SOFTON ENTERTAINMENT
9066,49,
9067,15,
9068,42,Thomson Interactive
9069,104,微信公众号：萌石
9070,13,WhackAKey Games
9071,17,ROCKFISH Games
9072,10,The Artistocrats
9073,177,Colossal Order Ltd.
9074,33,Liam Doherty
9075,38,Craftven
9076,28,Blender Games
9077,827,Bithell Games
9078,"5,056",oddonegames
9079,283,Loren Lemcke
9080,11,Tuomo Laine
9081,61,
9082,14,"Batterystaple Games, Fire Hose Games"
9083,90,Casualogic
9084,24,Virtual Top
9085,19,Deydrihm
9086,10,DigiFeather
9087,14,"Igor Litvinsky, Pavel Voronik"
9088,10,"Tero Lunkka, Mikko Seppälä"
9089,32,Dio Alias Games
9090,10,Nova Ideas
9091,30,Ripknot Systems
9092,"2,226","Batterystaple Games, Fire Hose Games"
9093,54,Bonfire Entertainment
9094,57,MDickie
9095,66,Fedora Collective
9096,171,MT Worlds
9097,51,LillyWelland inc.
9098,11,
9099,107,"Dio Alias Games, No Girlfriend Studios"
9100,12,Luciano Cargiolli
9101,123,22cans
9102,59,
9103,52,Roadfactory
9104,110,
9105,38,Deep Silver Volition
9106,"1,983",Deep Silver Volition
9107,61,Screaming Villains
9108,618,Daedalic Entertainment
9109,19,In Vitro Games
9110,22,"Hexagon Games, NAMI TENTOU"
9111,67,
9112,31,MAGIX Software GmbH
9113,52,Brzezinski
9114,38,
9115,42,SharkGame
9116,24,Z Games
9117,46,Team Fork
9118,10,cloneZone
9119,42,Laush Dmitriy Sergeevich
9120,23,Anatoliy Loginovskikh
9121,33,"38,9_Degrees"
9122,49,Virtual Top
9123,14,Dire Nerd Studios
9124,20,Awesome Enterprises
9125,16,Sergey Shushunov
9126,127,Sebastian Nigro
9127,10,Riviysky
9128,37,
9129,860,ONEONE1
9130,13,Unphysical Machinery
9131,40,Narko Games
9132,16,Oscar Kenneth Albero Ingles
9133,"1,770",Hovgaard Games
9134,14,Gamious
9135,63,LunarPixel
9136,56,Pavel Kostin
9137,377,Little Big MMO
9138,552,Behaviour Digital Inc.
9139,42,
9140,13,"Strength in Numbers Studios, Inc"
9141,67,
9142,67,Yai Gameworks
9143,18,
9144,219,"Massive Damage, Inc."
9145,441,
9146,27,Halycon Media
9147,22,Astronomic Games
9148,37,10tons Ltd
9149,51,Interactive Gaming Studios
9150,643,"CREATIVE ASSEMBLY, Feral Interactive (Linux), Feral Interactive (Mac)"
9151,217,Scraping Bottom Games
9152,160,ShiinaYashiro
9153,13,Vertical Reach
9154,514,
9155,12,"Monstars Inc., Resonair"
9156,251,
9157,10,Vile Monarch
9158,107,"Digital Reality, Grasshopper Manufacture, Gyroscope Games"
9159,"2,187",Telltale Games
9160,12,
9161,27,Flying. Stone. Production
9162,33,Lion's Shade
9163,21,Choose Multiple LLC
9164,22,Arc System Works
9165,20,Dark Duo Games
9166,10,Leprechaun Games
9167,280,Noble Master LLC
9168,"1,872",The Gentlebros
9169,10,Vertex Pop
9170,46,Domino Digital Limited
9171,343,"CAPCOM CO., LTD"
9172,161,Lofty Sky Entertainment Inc.
9173,62,FrozenPepper S.R.L
9174,524,Brave Little Studios
9175,29,Armadillo Studios
9176,20,Seth O'Dale
9177,293,Crystal Depths Studio
9178,27,Brzezinski
9179,17,Berdochan
9180,78,YourFunWorld Studios
9181,15,Yash Future Tech Solutions Pvt Ltd
9182,31,Goodwolf Studio
9183,15,Flying Robot Studios
9184,20,Riviysky
9185,19,skrimm8
9186,22,
9187,11,
9188,10,
9189,16,
9190,156,
9191,120,HeroCraft
9192,22,ILLUMICORP
9193,14,"Lava Flow Games, LLC"
9194,15,Virtual Top
9195,12,Moral Anxiety Studio
9196,38,Arc System Works
9197,16,FIVE-BN GAMES
9198,462,Hen Wen Studio
9199,29,
9200,39,Joseph Calabro
9201,303,Cleveland Mark Blakemore
9202,50,Vyacheslav Shilikhin
9203,31,
9204,42,Gunsquad
9205,98,Game Ever Studio
9206,"2,301",ONEONE1
9207,28,Tom Kingston
9208,39,"Tapinator, Max Ignatyev"
9209,101,T4 Interactive
9210,269,
9211,22,QEGAME
9212,47,GameHouse
9213,14,High Wide
9214,20,RSSLO
9215,25,Primitive Studio
9216,12,
9217,29,
9218,63,azimut team
9219,10,Hyeson
9220,73,Mighty Pebble Games Inc
9221,48,Tero Lunkka
9222,26,
9223,45,
9224,40,Vyacheslav Shilikhin
9225,81,"Anatola Howard, Duncan Cross"
9226,205,"Daniel Benmergui, Jeremías Babini, Hernán Rozenwasser"
9227,73,Deceptive Games Ltd.
9228,53,BattleGoat Studios
9229,"1,212",Fullbright
9230,21,Team Syukino
9231,"17,763",Monomi Park
9232,74,Team Colorblind
9233,27,Monomi Park
9234,14,Funcom
9235,29,Awoker Games
9236,281,2 Zombie Games
9237,12,"X-MiGuPLAY, LLC"
9238,17,Artisano
9239,42,
9240,40,"Crow's Key Studios, LLC"
9241,19,"MAGES. Inc., Tachyon Inc.,"
9242,"6,302",Funcom
9243,16,"Rakarnov Studios, Vuthax"
9244,335,Larkon Studio
9245,24,MOONSTONE
9246,34,Tonguç Bodur
9247,12,ZemunBRE
9248,12,DarSvet
9249,10,Naarassusi Game
9250,17,"David Bohan, Jacob Alfaro, Nyles Avey, Wesley King"
9251,20,Michael Lampel
9252,13,Hero Game
9253,12,KoheiGallery
9254,926,"YGGDRAZIL GROUP CO.,LTD"
9255,876,Thunder Lotus Games
9256,"9,194",Red Dot Games
9257,63,Red Dot Games
9258,54,Red Dot Games
9259,17,SugGames
9260,61,JoyBits Ltd.
9261,21,Lukayson
9262,120,NS STUDIO
9263,32,Frontwing
9264,84,
9265,225,橙光游戏
9266,11,Knut Müller
9267,21,Virtual Top
9268,244,Magenta Factory
9269,30,NEZOS PROJECTS
9270,14,Ripknot Systems
9271,73,Crisp App Studio
9272,22,
9273,24,cyboheart
9274,19,Adam Tarnowski
9275,235,"Firaxis Games, Aspyr (Mac), Aspyr (Linux)"
9276,122,Sunfleck Software
9277,62,SuperSixStudios
9278,10,
9279,66,SOMG
9280,"3,133","Blue Isle Studios, Virtual Basement LLC"
9281,63,"JOZGames, Use Your Head - Games"
9282,154,
9283,169,Hannibal Stuff
9284,"14,993",Targem Games
9285,70,Black Lime Studio
9286,"11,504",Creobit
9287,79,Nomad Games
9288,231,Hampus Bankler
9289,89,Behold Studios
9290,70,Gamexy
9291,42,Nosebleed Interactive
9292,576,Pixel Federation
9293,20,Canuck Play Inc.
9294,21,IPACS
9295,74,Travis Miller
9296,33,Love in Space
9297,26,Man-Eater Games
9298,25,"KOEI TECMO GAMES CO., LTD."
9299,27,Supergiant Games
9300,"3,992",Supergiant Games
9301,75,"TT Games, Traveller's Tales"
9302,575,Mothership Entertainment LLC
9303,98,Chasing Carrots
9304,18,Creability
9305,"2,447",Marvelous Inc.
9306,436,Yangyang Mobile
9307,32,Crash Wave Games Inc.
9308,56,G. Malta
9309,137,
9310,31,Dischan Media
9311,20,Atriagames
9312,27,Yaka
9313,51,Airborne Games
9314,42,
9315,85,"Coilworks, Double Eleven"
9316,28,Creashock Studios
9317,308,一次元创作组
9318,13,Quicksilver Software
